ticker,tradeDate,expirDate,dte,strike,stockPrice,callVolume,callOpenInterest,callBidSize,callAskSize,putVolume,putOpenInterest,putBidSize,putAskSize,callBidPrice,callValue,callAskPrice,putBidPrice,putValue,putAskPrice,callBidIv,callMidIv,callAskIv,smvVol,putBidIv,putMidIv,putAskIv,residualRate,delta,gamma,theta,vega,rho,phi,driftlessTheta,callSmvVol,putSmvVol,extSmvVol,extCallValue,extPutValue,spotPrice,quoteDate,updatedAt
SPY,2021-04-15,2021-05-07,23,290,415.69,0,0,50,50,0,255,4740,2148,125.49,125.73174351762181,126.06,0.03,0.030000016204821095,0.04,0,0.6796881226483529,0.6796881226483529,0.399,0.5220035906826551,0.5289632420613201,0.535922893439985,-0.002187716741001975,0.9999999462677231,9.410712288166892e-9,-0.001897000323046738,0.000020334672328031453,0.17481228755737302,-0.25080129049115385,-1.8350110104333115e-7,0.30777860605644053,0.40356014478858016,0.29816625196539565,125.73174455557891,0.0000011466974397038277,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,295,415.69,0,0,50,50,0,58,636,6134,120.47,120.73245561731288,121.05,0.04,0.03000006573449055,0.05,0,0.6537910771248191,0.6537910771248191,0.395,0.5125895785162212,0.5185805401877839,0.5245715018593465,-0.0021872365201863943,0.9999997822831544,3.6581302123892385e-8,-0.0019298376852993628,0.00002101847389506599,0.17782626279133848,-0.25080125737986236,-7.055152824388712e-7,0.30702192446988247,0.39880561166603956,0.29816625196539565,120.73245890067994,0.000004181829343709033,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,300,415.69,0,0,50,50,0,314,4557,1210,115.5,115.73317673930846,116.07,0.04,0.04000023381875636,0.05,0,0.6254040055020147,0.6254040055020147,0.386,0.48965331962041214,0.4952923954602281,0.500931471300044,-0.002187140938129689,0.9999992264018962,1.2480032881458508e-7,-0.0019641498145079785,0.000023961655232493327,0.18084013544049976,-0.250801114702881,-0.000002400468151935145,0.30646328578922827,0.39022141321655873,0.29816625196539565,115.73318704352076,0.000014314327641436226,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,305,415.69,0,0,50,50,6,1247,3112,2379,110.51,110.73389850621442,111.08,0.05,0.040000814549099005,0.06,0,0.6004029804263301,0.6004029804263301,0.381,0.4776865768251063,0.4824191389586022,0.48715170109209815,-0.0021866143539657082,0.9999973082162157,4.1423255196719284e-7,-0.0020019615112878393,0.0000333806957388808,0.18385367212192033,-0.250800647449978,-0.000007961350558311008,0.3056977615022041,0.3848071830820843,0.29816625196539565,110.7339283020003,0.00004610723623347645,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,310,415.69,0,0,50,50,7,24459,1000,6989,105.52,105.73464405952434,106.09,0.06,0.06950073151158084,0.07,0,0.5776476472333355,0.5776476472333355,0.375,0.46363192445723533,0.4673642197713474,0.47109651508545947,-0.002186056962759938,0.9999916893613905,0.0000012216619833747936,-0.0020496749107384482,0.00005393382329345795,0.18686631473997672,-0.25079936278871173,-0.00002347421361653774,0.30480162053730064,0.37852594286724117,0.29816625196539565,105.7347264704661,0.00013543683175230772,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,315,415.69,0,0,50,50,0,1604,756,7712,100.5,100.73546151145298,101.09,0.07,0.07880785408795088,0.08,0,0.549787020401133,0.549787020401133,0.369,0.4478974324303352,0.45160157532372236,0.45530571821710947,-0.0021854617427676227,0.9999757207308946,0.0000033960412617411083,-0.002123575601633419,0.00014263168536828185,0.1898764322226728,-0.25079546531969754,-0.00006524964483081487,0.30367332598529245,0.3717235948641566,0.29816625196539565,100.73566860325143,0.0003697060485310776,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,320,415.69,0,5,50,50,1,2172,556,8302,95.54,95.73646380638121,96.1,0.08,0.08782676275127631,0.09,0,0.5246622530370061,0.5246622530370061,0.361,0.431761813448777,0.43460137825001305,0.4374409430512491,-0.002184821931237811,0.9999348238241329,0.000008668161572383025,-0.002256870210175898,0.00029691659910031454,0.19288042919016704,-0.2507856729039304,-0.00016654069475102075,0.3023125178880438,0.3642474181587776,0.29816625196539565,95.73696946474477,0.000963914613062004,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,325,415.69,0,0,50,50,1,145,1000,4430,90.55,90.7379014060881,91.12,0.09,0.09608982960196091,0.1,0,0.49993361948212134,0.49993361948212134,0.354,0.41422176122661275,0.4169378823590516,0.4196540034914905,-0.002184132726211491,0.9998387259699333,0.00002038177466332542,-0.002513713763315484,0.0006169966755962224,0.19587083030968486,-0.2507624287773069,-0.000391589427559758,0.30070498022625547,0.3562797495822522,0.29816625196539565,90.73905055876004,0.002339700081065433,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,330,415.69,0,0,50,50,21,48782,3865,2191,85.57,85.7403012613102,86.14,0.1,0.10340935585264975,0.11,0,0.47671688277251145,0.47671688277251145,0.346,0.39611139295210746,0.3983122839325279,0.4005131749129483,-0.002183387408743294,0.9996278881717351,0.00004462695229118849,-0.003010944358222612,0.0012497183970720952,0.19883286453481522,-0.2507114352567896,-0.0008574018818054822,0.2988369528479029,0.3477761410116218,0.29816625196539565,85.74274726402301,0.0053332212181996875,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,335,415.69,0,10,50,50,1,10748,656,4267,80.56,80.7446995816355,81.15,0.12,0.11959633407454622,0.13,0,0.4496972087816238,0.4496972087816238,0.337,0.37729573988512083,0.37948010874554117,0.38166447760596145,-0.0021825655435780906,0.9991934205544201,0.00009162454666472613,-0.0039446165730079455,0.0024419006180455873,0.2017394136687482,-0.2506061247231628,-0.0017603469639444697,0.2966099136883959,0.33905968915318435,0.29816625196539565,80.74959972121788,0.011484669247313695,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,340,415.69,0,10,50,50,5,1760,236,5316,75.66,75.75276152390762,76.07,0.14,0.13401792415855351,0.15,0,0.4212659430713384,0.4212659430713384,0.329,0.36224035045324593,0.36395368396320993,0.36566701747317387,-0.0021811899025792805,0.9983728714389071,0.0001751696826452875,-0.005566646421075315,0.00458347681703107,0.20454984658846534,-0.25040687702926334,-0.003353226458020185,0.29375569395952283,0.3307981254083967,0.29777372807065483,75.76194274882481,0.023139499383159304,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,345,415.69,1,0,50,50,150,6639,1750,1655,70.71,70.76553351631837,71.11,0.16,0.14810748885442726,0.17,0,0.38602901866676065,0.38602901866676065,0.321,0.3457407526338026,0.34717480778266907,0.3486088629315355,-0.0021797505102718238,0.9970754532063343,0.0003018125462825338,-0.007894349839927779,0.008250944085659226,0.20724127853148286,-0.25009132755826613,-0.005653161657935639,0.2906459298984193,0.3220755221183022,0.2953459103691589,70.78108075430603,0.041594056836616496,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,350,415.69,1,0,50,50,183,24716,362,3904,65.72,65.78576212306136,66.13,0.19,0.17221609967126095,0.2,0,0.37103890315297433,0.37103890315297433,0.312,0.33028901672012606,0.3316451640825252,0.3330013114449243,-0.0021775319317285835,0.99504516426605,0.0004919998376495501,-0.011218493224072826,0.014239436250966488,0.2097494767779771,-0.2495969170013268,-0.00895229509409216,0.28701948378083925,0.31348937302330787,0.29182247472793177,65.81053743057058,0.07038196693431532,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,355,415.69,0,2,50,50,100,574,3708,1083,60.76,60.818792837110855,61.16,0.22,0.20221594585911665,0.23,0,0.35663419984601646,0.35663419984601646,0.303,0.3137955917598389,0.3148828965318251,0.31597020130381137,-0.0021751592741585044,0.9918181232620203,0.0007796061896151156,-0.01607731251262387,0.023560934059781484,0.21195761998401216,-0.24880997379739256,-0.013789542282013324,0.28243794706045994,0.3041777765763424,0.28797558437138615,60.85732607709409,0.11651263542652938,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,360,415.69,0,11,50,50,165,6431,3308,224,55.8,55.86815319970136,56.13,0.26,0.24811758228915462,0.27,0,0.3324525001617815,0.3324525001617815,0.294,0.2993670327347514,0.3002517550944693,0.30113647745418715,-0.0021720253607630134,0.98710381683937,0.0011832828706339609,-0.022516138192959338,0.03738396500919597,0.21379219995127716,-0.24765895311418262,-0.020211611109345443,0.2764787791578693,0.2952830540130239,0.2828624951962798,55.92306883360728,0.18162171655500925,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,365,415.69,0,7,50,50,19,3803,4695,3381,50.86,51.00765178244625,51.18,0.31,0.32958453749957495,0.33,0.2388022988153496,0.27018405680136504,0.30156581478738054,0.285,0.28284883215716017,0.28464587962746546,0.2864429270977708,-0.0021679825691816043,0.9801688742851306,0.0017493672378564998,-0.03099491635458984,0.04662689925219552,0.215067516220606,-0.24596363324747017,-0.028680593453172278,0.267762126958675,0.28636826651423125,0.27630805396197494,51.01538465588867,0.27332212569689357,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,367.5,415.69,0,6,50,50,13,543,224,1627,48.38,48.54987489060468,48.71,0.35,0.35483738284643834,0.36,0.2344529054301251,0.26258266629297844,0.29071242715583173,0.276,0.27594893490283007,0.2766711492506025,0.2773933635983749,-0.0021655282210642293,0.9756407886388956,0.0021058442164684516,-0.03605584073420231,0.057101246093194814,0.2154375029520601,-0.24485574549260036,-0.033739939295604135,0.2634137542138393,0.27664766036230326,0.2723188206437747,48.56988632965724,0.32753458921202283,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,370,415.69,0,12,50,50,471,1695,2904,3261,45.92,46.081691420904896,46.25,0.38,0.392884315457002,0.4,0.23260494882902627,0.2575019416568202,0.2823989344846142,0.268,0.26683605558535833,0.2681575169747443,0.26947897836413026,-0.0021624290217654176,0.97066403599248,0.002497928822976469,-0.04122564569407391,0.06946771375032372,0.21569503982221036,-0.24363804953964063,-0.03891001360376367,0.25700270729317753,0.268538668125868,0.2672526437784809,46.1262853840026,0.38366302248103834,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,372,415.69,0,0,50,50,0,248,212,1573,43.96,44.12519256244723,44.28,0.42,0.4316630580092,0.43,0.23026824474315596,0.2522390008671664,0.27420975699117683,0.262,0.26110782009784617,0.26170789068834355,0.262307961278841,-0.0021598727922115517,0.9659477891867455,0.002859852696512368,-0.04591053188025959,0.08332643581335378,0.21571527717537897,-0.24248330035447907,-0.04359718835702716,0.2529520291370841,0.26253287186429,0.2631524105582682,44.17988606224483,0.43703665139617953,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,372.5,415.69,0,11,50,50,27,412,3484,1569,43.47,43.62947328308848,43.79,0.42,0.4316630580092,0.44,0.229743163840274,0.25120511125671363,0.27266705867315333,0.259,0.25848269794794393,0.2596819850843667,0.2608812722207895,-0.002159126446808986,0.9646379612077847,0.002958328822842441,-0.0471091324795139,0.08338455990234195,0.21568717755617098,-0.24216249521202826,-0.04479682183279179,0.25113445894009856,0.25988143349212256,0.2618857577258348,43.691278545064996,0.4483759783603731,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,373,415.69,0,0,50,50,0,342,3178,1562,42.98,43.14161594197,43.3,0.43,0.43748339892161553,0.45,0.2290508109180669,0.2499936539050877,0.2709364968921085,0.257,0.2570587621860497,0.25825721783848254,0.2594556734909154,-0.0021583399378887775,0.9633040710067186,0.0030587583014272976,-0.048328072018494296,0.08344276519762359,0.21565306918517632,-0.24183576869063472,-0.04601689781539413,0.25020516902354967,0.25795561435975173,0.26060578531718454,43.202552244790205,0.4595971483710515,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,374,415.69,0,0,50,50,1,112,3012,1551,42.01,42.16013349052675,42.32,0.45,0.45997024252362906,0.47,0.22993917595655966,0.2488959191530647,0.2678526623495697,0.255,0.25420956621601126,0.2554063967867968,0.25660322735758223,-0.0021569642727017496,0.960442215936511,0.0032710064564655827,-0.05099527696377857,0.08355988897743875,0.21553555437184252,-0.24113450358242972,-0.048686709595834946,0.24830073740888609,0.25540283532105373,0.2584215479225221,42.23166249783826,0.4886149158270524,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,375,415.69,0,14,50,50,428,2093,2848,1537,41.03,41.187136537208865,41.34,0.47,0.47871598311070146,0.49,0.22747653261790954,0.24575259293794716,0.26402865325798475,0.252,0.25125890770181075,0.25226571975765466,0.2532725318134985,-0.0021553239220813746,0.9577131919177483,0.0034802814353348086,-0.05343415052922201,0.08367641314380422,0.21545261790920417,-0.24046633271268547,-0.05112807753078661,0.24600451218249636,0.25213644338924934,0.25576355512271015,41.259215849633705,0.5160638181741389,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,376,415.69,0,0,50,50,0,87,3279,467,40.05,40.20863875246226,40.37,0.49,0.5043005966947613,0.51,0.2255528085240511,0.24339887014592393,0.2612449317677968,0.249,0.2477196148819799,0.24872507800544247,0.249730541128905,-0.0021536547641379036,0.9545624783174683,0.0037117791921894737,-0.056104257377449424,0.0994726175045303,0.21526217064245734,-0.2396941302151845,-0.05380185562052001,0.24324703947441642,0.2491574871439892,0.2530355982588341,40.2861283515229,0.5428735079908273,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,377,415.69,0,4,50,50,2,222,1784,1422,39.08,39.23446638340883,39.39,0.52,0.5289464117464705,0.54,0.22398273594454898,0.24050026227226431,0.25701778859997965,0.246,0.24532582396883612,0.24632982235824713,0.24733382074765814,-0.0021516767867492646,0.9513799879198891,0.003948912956130317,-0.058696969944187716,0.09961031768085879,0.21506433603296946,-0.23891434857148397,-0.05639861731410309,0.24044339758778951,0.24622404226728253,0.24981901828096995,39.30810158999816,0.564753013444653,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,377.5,415.69,0,2,50,50,5,77,2559,1417,38.58,38.74341922550332,38.9,0.53,0.5398030478752184,0.55,0.22190307335992168,0.23847830297117223,0.2550535325824228,0.244,0.24362717060788996,0.2446304735016584,0.24563377639542683,-0.002150798744837132,0.9497064338010253,0.004072549314382633,-0.06007784113630162,0.09967945696508494,0.21494455895029754,-0.23850423019666778,-0.05778162619609122,0.23883251826998575,0.24461071323798567,0.2483909414583936,38.82292805140603,0.5795498272582976,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,378,415.69,0,24,50,50,68,438,2638,1361,38.09,38.25414882476724,38.42,0.54,0.5506414196720519,0.56,0.2209003787358261,0.23751474480073048,0.25412911086563483,0.242,0.2418994695404572,0.2428638829315054,0.24382829632255357,-0.0021499014017038686,0.9480292243805876,0.004197401461118627,-0.06144865874372718,0.10797262811950709,0.2148240427831619,-0.23809338095759358,-0.05915460727259215,0.23742903730435194,0.24292574230360625,0.24694385696345128,38.33880483770298,0.5953764527790466,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,379,415.69,0,6,50,50,15,577,1506,1458,37.13,37.28507822226694,37.44,0.57,0.5781799093869152,0.59,0.22013377219499874,0.23505655729963804,0.2499793424042773,0.239,0.23917801537668243,0.24003198697801487,0.24088595857934728,-0.0021475776019810842,0.9444033927870517,0.004461833507449374,-0.06410266815394958,0.11711269253993141,0.21451393577026573,-0.2372045293697056,-0.06181419353233673,0.2350640882291861,0.23987655640847225,0.24477017323973962,37.37899680934976,0.6354809352929363,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,380,415.69,2,43,50,50,114,5084,1769,1448,36.16,36.31292050792748,36.47,0.6,0.6102307037947751,0.62,0.21889631722925304,0.2329123118144232,0.24692830639959337,0.237,0.23614935539307838,0.23700228135411974,0.2378552073151611,-0.002145489521028526,0.9405243496635263,0.004741681953536242,-0.0669914109209076,0.11727413934173046,0.21413967592142463,-0.23625337696842053,-0.06470896093283982,0.23272427213940192,0.23702195867970718,0.2430629337439481,36.42466956940501,0.6810630081782524,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,381,415.69,0,6,50,50,2,1319,1754,1455,35.19,35.343635578772144,35.5,0.63,0.639865652881692,0.65,0.21654199661290716,0.2301705617601768,0.24379912690744646,0.234,0.23312873944905627,0.23398039353679437,0.23483204762453247,-0.00214326585937465,0.9366262122698593,0.005027932096558452,-0.0698287724769248,0.11743555612294103,0.21376152815482993,-0.23529797111621065,-0.06755251312670917,0.2300505933499051,0.23396895180954608,0.24130735270922554,35.47258227560712,0.728915188290619,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,382,415.69,8,5,50,50,6,1243,1540,1337,34.22,34.38574428660691,34.54,0.66,0.6755111507678491,0.68,0.21351316644961385,0.2269707297470952,0.24042829304457655,0.231,0.22999638793843774,0.23078735182779953,0.23157831571716128,-0.0021407611182964565,0.9323712763080039,0.005332857713779025,-0.07271478142846596,0.13673724881859986,0.213292474052253,-0.23425453370862215,-0.0704459446222995,0.22745388037591605,0.2312232639524192,0.23929890347848473,34.52455765654537,0.7808085443434568,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,382.5,415.69,0,25,50,50,5,483,1109,1333,33.75,33.89676017383562,34.05,0.68,0.686390837827748,0.7,0.2138430623516263,0.22605056948421803,0.23825807661680976,0.229,0.22892209000995847,0.22970770038801536,0.2304933107660722,-0.0021392243633468104,0.9302806758941319,0.005486957441695562,-0.07400811812867468,0.13683012066971856,0.21306800184008762,-0.233742192889963,-0.07174315704817301,0.2257869014774843,0.2294241608621542,0.23807680707498696,34.04751857997433,0.8037352520131286,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,383,415.69,0,60,50,50,11,1130,100,188,33.26,33.417842112805594,33.57,0.7,0.7035984909637018,0.71,0.21222351911278012,0.224520261150871,0.2368170031889619,0.228,0.2276001390514511,0.22796553747254167,0.2283309358936322,-0.0021379326867613994,0.9280206798532769,0.005648639271419711,-0.07547569314458695,0.13692364207405497,0.21280014037970305,-0.23318799662774836,-0.07321482858950273,0.2247457368154744,0.22786311563474015,0.23703921031711572,33.57303952814532,0.8292174104513612,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,384,415.69,1,154,50,50,4,281,2385,1206,32.3,32.45209530748038,32.61,0.73,0.7420724778575255,0.75,0.2110466050081032,0.22249459612196115,0.23394258723581907,0.225,0.22401443455424816,0.224743898420597,0.2254733622869458,-0.002135081824051346,0.9235638729168678,0.005976008241833896,-0.07826261673537566,0.13711031547960778,0.21228184280897516,-0.23209571452298405,-0.07601000893000413,0.22228006132097322,0.22489507819168428,0.23471856714075887,32.62445736139156,0.8805971685875572,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,385,415.69,6,90,50,50,571,1831,1422,1150,31.34,31.493324228964994,31.65,0.77,0.7799560986872558,0.79,0.20900192258039882,0.2196590963975178,0.23031627021463674,0.222,0.22110910621410762,0.22179026049398853,0.22247141477386945,-0.0021318602973270785,0.9186850602271951,0.006324941867428344,-0.08105090238593231,0.15779588733384725,0.211655995494186,-0.23089922787988826,-0.07880803427917671,0.21954387715108067,0.22178727013728172,0.23213476489317508,31.678688655150488,0.9347643022468338,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,386,415.69,18,55,50,50,183,591,2244,329,30.39,30.540467029972554,30.69,0.81,0.8205048335087176,0.83,0.20623607305333871,0.21653569020690255,0.22683530736046642,0.219,0.21822644313901826,0.21885942427230334,0.21949240540558843,-0.0021285382544746715,0.9135334882810598,0.006691964335928484,-0.08391682413179559,0.1580099342522085,0.21096142996346587,-0.22963570351919316,-0.08168450094655248,0.2165677584063462,0.21889137928095018,0.2294879909565165,30.731895076738063,0.9879097513575269,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,387,415.69,1,6,50,50,110,753,120,1217,29.43,29.584006222277747,29.73,0.86,0.8695045009857876,0.88,0.2036980808728628,0.21353054568262175,0.22336301049238072,0.216,0.2154009286436344,0.21603306206248185,0.2166651954813293,-0.0021251222543749136,0.9082723568246419,0.00707265987232459,-0.08678400837592556,0.15822426467932582,0.2102404393788411,-0.2283458012541928,-0.08456257813043623,0.21379315261306198,0.21600173991389288,0.22676371149931485,29.78379180239728,1.0397546062243062,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,387.5,415.69,0,2,50,50,2,49,1526,446,28.96,29.102828433828446,29.25,0.88,0.8921373887852683,0.9,0.2034875457241517,0.2124659570488308,0.22144436837350995,0.214,0.2136412788988042,0.21425782275114053,0.21487436660347686,-0.002123416863189687,0.9056235555922796,0.007267744908937035,-0.08819087295709722,0.16631836056430616,0.2098759890074757,-0.22769660208865616,-0.0859749200583127,0.21233149350188618,0.2143896021427015,0.22536988980433922,29.313440072918173,1.0694105437934582,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,388,415.69,12,20,50,50,73,624,2216,798,28.48,28.629808841721843,28.78,0.9,0.9140168149868185,0.93,0.20181390814912992,0.2108989222153979,0.2199839362816659,0.212,0.21186724837992926,0.21277567689971902,0.21368410541950877,-0.002121373907742432,0.9026998873180269,0.007472436767934325,-0.08958571864528153,0.18048379774762163,0.2094407322206697,-0.22697925885495351,-0.08737630578080674,0.21088734437775822,0.21271613334597209,0.2237598784392178,28.840874585055435,1.0968230537107042,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,389,415.69,0,17,50,50,605,1807,2180,710,27.53,27.67904343924207,27.83,0.95,0.9661802974829491,0.98,0.19932376982699773,0.20811353921630887,0.21690330860562004,0.21,0.20905683884406293,0.20992541133483228,0.21079398382560163,-0.0021175558752410555,0.8966347687792786,0.00789689192003027,-0.09248436564352516,0.1807275227611149,0.20851551986917624,-0.22549111850622694,-0.09028833077791652,0.20805748622651507,0.20999375626313987,0.22067018938438498,27.898050368114415,1.15395259969663,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,390,415.69,34,115,50,50,6892,2052,84,999,26.59,26.73816757185066,26.88,1.01,1.0168329029897718,1.03,0.19639074821435798,0.20491203170830538,0.21343331520225278,0.207,0.2064767683758722,0.20702956106332987,0.20758235375078757,-0.002113042234909649,0.8906832642354446,0.00833379214721743,-0.09510863066013764,0.180970567115069,0.2076226028200049,-0.22403248188140878,-0.09292625843284245,0.20509818189952556,0.20685448625655756,0.2171086142593019,26.946487033872714,1.2023609110159905,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,391,415.69,7,75,50,50,2,947,1918,646,25.65,25.79399062422174,25.94,1.06,1.0803421696531477,1.09,0.19478645588700483,0.20238699802742938,0.2099875401678539,0.204,0.20292474754459203,0.2037217005504931,0.20451865355639415,-0.0021087523728619663,0.8839930647245393,0.008800017359242721,-0.09793482888942422,0.20416184328181652,0.20654015371600884,-0.22239077459573764,-0.095767860965059,0.20233408904026934,0.20400553109470038,0.21386830082694996,26.008879853362725,1.2647655721918551,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,392,415.69,3,63,50,50,7,419,10,645,24.71,24.852278774017943,25,1.13,1.138091182652087,1.15,0.19209082949914483,0.19951033405521895,0.20692983861129305,0.201,0.20052144820379045,0.20107268398812156,0.20162391977245267,-0.0021038511791010147,0.8770764297409811,0.00928828283411047,-0.10059599339620622,0.2044357558588048,0.20540208147373523,-0.22069403524227482,-0.09844554069787184,0.1993710916512742,0.2009674631453294,0.21115665980890866,25.086378108572777,1.3422452627536627,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,392.5,415.69,0,87,50,50,5,1221,50,577,24.23,24.385391985573534,24.53,1.16,1.1684438969021733,1.18,0.19003872000702388,0.1975951046263416,0.20515148924565935,0.199,0.19899793953635522,0.19948695822043022,0.19997597690450522,-0.0021013150837663227,0.8735795880705769,0.009540448166595092,-0.10189449724316074,0.2045727746839696,0.20482438072080122,-0.2198366284389408,-0.0997524533457978,0.1978667307387111,0.1994108618715118,0.2097732966171117,24.624517785095552,1.3803785130152362,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,393,415.69,1,150,50,50,344,2220,1221,307,23.78,23.91771942431737,24.06,1.19,1.2020063232722453,1.21,0.18969379229923142,0.19653359626235595,0.2033734002254805,0.198,0.1972249910940641,0.19771368655048846,0.19820238200691281,-0.002098760433978741,0.8699941995794811,0.009798945426788466,-0.10323453882533046,0.20471013865210733,0.20422448652920985,-0.21895750762723765,-0.10110113947499993,0.19642217704383974,0.19781173465721494,0.2083655951099942,24.162147005208983,1.4180043948761698,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,394,415.69,51,415,50,50,8,540,50,285,22.85,22.98937615439727,23.13,1.26,1.270232721983578,1.28,0.18706563989181735,0.19346495815697015,0.19986427642212296,0.194,0.19407932453865548,0.1945673528682409,0.19505538119782628,-0.002093023546805709,0.8625532784275257,0.010335494722475512,-0.10564678129773211,0.22880335578152394,0.20295708285416558,-0.2171330267231042,-0.10353191284601587,0.19343644253868317,0.19457871036033123,0.20522810027582614,23.238032505804643,1.4939483603213453,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
SPY,2021-04-15,2021-05-07,23,395,415.69,8,136,50,50,1382,2824,1283,84,21.92,22.06979590150188,22.2,1.33,1.3404702106431907,1.35,0.18398057391720957,0.19037891373796545,0.19677725355872133,0.191,0.19103523987760268,0.19152255900722148,0.19200987813684026,-0.0020871097487315596,0.8544475446708693,0.010903152259852176,-0.10815600745071051,0.22910963271470355,0.20152022826890495,-0.21514422972046532,-0.10606152713234741,0.19082661021410605,0.19154547327135918,0.20199511911171203,22.31950141543652,1.5754250577431899,415.69,2021-04-15T20:14:20Z,2021-04-15T20:14:26Z
